"","title_id","primaryTitle","year","name_id","primaryName","job_title","budget_2013.","domgross_2013.","intgross_2013.","isAdult","runtimeMinutes","genres","averageRating","numVotes","test","clean_test","binary"
"3120","tt1226753","The Debt",2010,"nm0941777","Sam Worthington","actor",21364637,"33304850","49783934","0","113","Drama,Thriller",6.8,70630,"ok","ok","PASS"
"3121","tt1226753","The Debt",2010,"nm0929489","Tom Wilkinson","actor",21364637,"33304850","49783934","0","113","Drama,Thriller",6.8,70630,"ok","ok","PASS"
"3122","tt1226753","The Debt",2010,"nm1567113","Jessica Chastain","actress",21364637,"33304850","49783934","0","113","Drama,Thriller",6.8,70630,"ok","ok","PASS"
"3123","tt1226753","The Debt",2010,"nm0006960","John Madden","director",21364637,"33304850","49783934","0","113","Drama,Thriller",6.8,70630,"ok","ok","PASS"
"3124","tt1226753","The Debt",2010,"nm0891216","Matthew Vaughn","writer",21364637,"33304850","49783934","0","113","Drama,Thriller",6.8,70630,"ok","ok","PASS"
"3125","tt1226753","The Debt",2010,"nm0963359","Jane Goldman","writer",21364637,"33304850","49783934","0","113","Drama,Thriller",6.8,70630,"ok","ok","PASS"
"3126","tt1226753","The Debt",2010,"nm1661186","Peter Straughan","writer",21364637,"33304850","49783934","0","113","Drama,Thriller",6.8,70630,"ok","ok","PASS"
"3127","tt1226753","The Debt",2010,"nm0077002","Assaf Bernstein","writer",21364637,"33304850","49783934","0","113","Drama,Thriller",6.8,70630,"ok","ok","PASS"
"3128","tt1226753","The Debt",2010,"nm0891216,nm0963359,nm1661186,nm0077002,nm2439643",NA,"writer",21364637,"33304850","49783934","0","113","Drama,Thriller",6.8,70630,"ok","ok","PASS"
"3129","tt1320253","The Expendables",2010,"nm0453808","Jeffrey L. Kimball","cinematographer",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3130","tt1320253","The Expendables",2010,"nm0000230","Sylvester Stallone","actor",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3131","tt1320253","The Expendables",2010,"nm0005458","Jason Statham","actor",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3132","tt1320253","The Expendables",2010,"nm0001472","Jet Li","actor",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3133","tt1320253","The Expendables",2010,"nm0000185","Dolph Lundgren","actor",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3134","tt1320253","The Expendables",2010,"nm1709264","Dave Callaham","writer",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3135","tt1320253","The Expendables",2010,"nm0503592","Avi Lerner","producer",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3136","tt1320253","The Expendables",2010,"nm0854772","Kevin King Templeton","producer",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3137","tt1320253","The Expendables",2010,"nm0860315","John Thompson","producer",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3138","tt1320253","The Expendables",2010,"nm0003911","Brian Tyler","composer",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3139","tt1320253","The Expendables",2010,"nm0000230","Sylvester Stallone","director",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3140","tt1320253","The Expendables",2010,"nm1709264,nm0000230",NA,"writer",87595011,"110101079","286572606","0","103","Action,Adventure,Thriller",6.4,351847,"notalk","notalk","FAIL"
"3141","tt0964517","The Fighter",2010,"nm0041765","Dorothy Aufiero","producer",11750550,"100004670","138082199","0","116","Action,Biography,Drama",7.8,375627,"men","men","FAIL"
"3142","tt0964517","The Fighter",2010,"nm0000242","Mark Wahlberg","actor",11750550,"100004670","138082199","0","116","Action,Biography,Drama",7.8,375627,"men","men","FAIL"
"3143","tt0964517","The Fighter",2010,"nm0000288","Christian Bale","actor",11750550,"100004670","138082199","0","116","Action,Biography,Drama",7.8,375627,"men","men","FAIL"
"3144","tt0964517","The Fighter",2010,"nm0010736","Amy Adams","actress",11750550,"100004670","138082199","0","116","Action,Biography,Drama",7.8,375627,"men","men","FAIL"
"3145","tt0964517","The Fighter",2010,"nm0502425","Melissa Leo","actress",11750550,"100004670","138082199","0","116","Action,Biography,Drama",7.8,375627,"men","men","FAIL"
"3146","tt0964517","The Fighter",2010,"nm0751102","David O. Russell","director",11750550,"100004670","138082199","0","116","Action,Biography,Drama",7.8,375627,"men","men","FAIL"
"3147","tt0964517","The Fighter",2010,"nm0798788","Scott Silver","writer",11750550,"100004670","138082199","0","116","Action,Biography,Drama",7.8,375627,"men","men","FAIL"
"3148","tt0964517","The Fighter",2010,"nm0848496","Paul Tamasy","writer",11750550,"100004670","138082199","0","116","Action,Biography,Drama",7.8,375627,"men","men","FAIL"
"3149","tt0964517","The Fighter",2010,"nm2053216","Eric Johnson","writer",11750550,"100004670","138082199","0","116","Action,Biography,Drama",7.8,375627,"men","men","FAIL"
"3150","tt0964517","The Fighter",2010,"nm2565612","Keith Dorrington","writer",11750550,"100004670","138082199","0","116","Action,Biography,Drama",7.8,375627,"men","men","FAIL"
"3151","tt0964517","The Fighter",2010,"nm0798788,nm0848496,nm2053216,nm2565612",NA,"writer",11750550,"100004670","138082199","0","116","Action,Biography,Drama",7.8,375627,"men","men","FAIL"
"3152","tt1139328","The Ghost Writer",2010,"nm0248997","Pawel Edelman","cinematographer",48070433,"16601978","70003894","0","128","Crime,Drama,Mystery",7.2,166923,"men","men","FAIL"
"3153","tt1139328","The Ghost Writer",2010,"nm0000191","Ewan McGregor","actor",48070433,"16601978","70003894","0","128","Crime,Drama,Mystery",7.2,166923,"men","men","FAIL"
"3154","tt1139328","The Ghost Writer",2010,"nm0000112","Pierce Brosnan","actor",48070433,"16601978","70003894","0","128","Crime,Drama,Mystery",7.2,166923,"men","men","FAIL"
"3155","tt1139328","The Ghost Writer",2010,"nm0931404","Olivia Williams","actress",48070433,"16601978","70003894","0","128","Crime,Drama,Mystery",7.2,166923,"men","men","FAIL"
"3156","tt1139328","The Ghost Writer",2010,"nm1256532","Jon Bernthal","actor",48070433,"16601978","70003894","0","128","Crime,Drama,Mystery",7.2,166923,"men","men","FAIL"
"3157","tt1139328","The Ghost Writer",2010,"nm0000591","Roman Polanski","director",48070433,"16601978","70003894","0","128","Crime,Drama,Mystery",7.2,166923,"men","men","FAIL"
"3158","tt1139328","The Ghost Writer",2010,"nm0365249","Robert Harris","writer",48070433,"16601978","70003894","0","128","Crime,Drama,Mystery",7.2,166923,"men","men","FAIL"
"3159","tt1139328","The Ghost Writer",2010,"nm0071452","Robert Benmussa","producer",48070433,"16601978","70003894","0","128","Crime,Drama,Mystery",7.2,166923,"men","men","FAIL"
"3160","tt1139328","The Ghost Writer",2010,"nm0764963","Alain Sarde","producer",48070433,"16601978","70003894","0","128","Crime,Drama,Mystery",7.2,166923,"men","men","FAIL"
"3161","tt1139328","The Ghost Writer",2010,"nm0006035","Alexandre Desplat","composer",48070433,"16601978","70003894","0","128","Crime,Drama,Mystery",7.2,166923,"men","men","FAIL"
"3162","tt1139328","The Ghost Writer",2010,"nm0365249,nm0000591",NA,"writer",48070433,"16601978","70003894","0","128","Crime,Drama,Mystery",7.2,166923,"men","men","FAIL"
"3163","tt0775489","The Illusionist",2010,"nm0232357","Jean-Claude Donda","actor",17625825,"42588953","89509349","0","90","Animation,Drama,Fantasy",7.5,35768,"nowomen","nowomen","FAIL"
"3164","tt0775489","The Illusionist",2010,"nm3946526","Eilidh Rankin","actress",17625825,"42588953","89509349","0","90","Animation,Drama,Fantasy",7.5,35768,"nowomen","nowomen","FAIL"
"3165","tt0775489","The Illusionist",2010,"nm4048274","Duncan MacNeil","actor",17625825,"42588953","89509349","0","90","Animation,Drama,Fantasy",7.5,35768,"nowomen","nowomen","FAIL"
"3166","tt0775489","The Illusionist",2010,"nm1579244","Raymond Mearns","actor",17625825,"42588953","89509349","0","90","Animation,Drama,Fantasy",7.5,35768,"nowomen","nowomen","FAIL"
"3167","tt0775489","The Illusionist",2010,"nm0158984","Sylvain Chomet","director",17625825,"42588953","89509349","0","90","Animation,Drama,Fantasy",7.5,35768,"nowomen","nowomen","FAIL"
"3168","tt0775489","The Illusionist",2010,"nm0004244","Jacques Tati","writer",17625825,"42588953","89509349","0","90","Animation,Drama,Fantasy",7.5,35768,"nowomen","nowomen","FAIL"
"3169","tt0775489","The Illusionist",2010,"nm1584540","Sally Chomet","producer",17625825,"42588953","89509349","0","90","Animation,Drama,Fantasy",7.5,35768,"nowomen","nowomen","FAIL"
"3170","tt0775489","The Illusionist",2010,"nm0489901","Bob Last","producer",17625825,"42588953","89509349","0","90","Animation,Drama,Fantasy",7.5,35768,"nowomen","nowomen","FAIL"
"3171","tt0775489","The Illusionist",2010,"nm0158984,nm0004244",NA,"writer",17625825,"42588953","89509349","0","90","Animation,Drama,Fantasy",7.5,35768,"nowomen","nowomen","FAIL"
"3172","tt1155076","The Karate Kid",2010,NA,NA,NA,42729274,"188640789","383593100","0","140","Action,Drama,Family",6.2,191669,"dubious-disagree","dubious","FAIL"
"3173","tt1155076","The Karate Kid",2010,"nm0958969","Harald Zwart","director",42729274,"188640789","383593100","0","140","Action,Drama,Family",6.2,191669,"dubious-disagree","dubious","FAIL"
"3174","tt1155076","The Karate Kid",2010,"nm0614050,nm0436543",NA,"writer",42729274,"188640789","383593100","0","140","Action,Drama,Family",6.2,191669,"dubious-disagree","dubious","FAIL"
"3175","tt0842926","The Kids Are All Right",2010,NA,NA,NA,4272927,"22231363","38750611","0","106","Comedy,Drama,Romance",7,132076,"ok","ok","PASS"
"3176","tt0842926","The Kids Are All Right",2010,"nm0158966","Lisa Cholodenko","director",4272927,"22231363","38750611","0","106","Comedy,Drama,Romance",7,132076,"ok","ok","PASS"
"3177","tt0842926","The Kids Are All Right",2010,"nm0158966,nm0089742",NA,"writer",4272927,"22231363","38750611","0","106","Comedy,Drama,Romance",7,132076,"ok","ok","PASS"
"3178","tt0954947","The Killer Inside Me",2010,"nm0772174","Bradford L. Schlei","producer",13887014,"232102","3864090","0","109","Crime,Drama,Thriller",6.1,34900,"notalk","notalk","FAIL"
"3179","tt0954947","The Killer Inside Me",2010,"nm0000729","Casey Affleck","actor",13887014,"232102","3864090","0","109","Crime,Drama,Thriller",6.1,34900,"notalk","notalk","FAIL"
"3180","tt0954947","The Killer Inside Me",2010,"nm0005028","Kate Hudson","actress",13887014,"232102","3864090","0","109","Crime,Drama,Thriller",6.1,34900,"notalk","notalk","FAIL"
"3181","tt0954947","The Killer Inside Me",2010,"nm0004695","Jessica Alba","actress",13887014,"232102","3864090","0","109","Crime,Drama,Thriller",6.1,34900,"notalk","notalk","FAIL"
"3182","tt0954947","The Killer Inside Me",2010,"nm0000885","Ned Beatty","actor",13887014,"232102","3864090","0","109","Crime,Drama,Thriller",6.1,34900,"notalk","notalk","FAIL"
"3183","tt0954947","The Killer Inside Me",2010,"nm0935863","Michael Winterbottom","director",13887014,"232102","3864090","0","109","Crime,Drama,Thriller",6.1,34900,"notalk","notalk","FAIL"
"3184","tt0954947","The Killer Inside Me",2010,"nm0192845","John Curran","writer",13887014,"232102","3864090","0","109","Crime,Drama,Thriller",6.1,34900,"notalk","notalk","FAIL"
"3185","tt0954947","The Killer Inside Me",2010,"nm0860292","Jim Thompson","writer",13887014,"232102","3864090","0","109","Crime,Drama,Thriller",6.1,34900,"notalk","notalk","FAIL"
"3186","tt0954947","The Killer Inside Me",2010,"nm0247787","Andrew Eaton","producer",13887014,"232102","3864090","0","109","Crime,Drama,Thriller",6.1,34900,"notalk","notalk","FAIL"
"3187","tt0954947","The Killer Inside Me",2010,"nm0360065","Chris Hanley","producer",13887014,"232102","3864090","0","109","Crime,Drama,Thriller",6.1,34900,"notalk","notalk","FAIL"
"3188","tt0954947","The Killer Inside Me",2010,"nm0192845,nm0860292",NA,"writer",13887014,"232102","3864090","0","109","Crime,Drama,Thriller",6.1,34900,"notalk","notalk","FAIL"
"3189","tt1504320","The King's Speech",2010,"nm0006035","Alexandre Desplat","composer",16023478,"148267855","460216888","0","118","Biography,Drama,History",8,689824,"ok-disagree","ok","PASS"
"3190","tt1504320","The King's Speech",2010,"nm0000147","Colin Firth","actor",16023478,"148267855","460216888","0","118","Biography,Drama,History",8,689824,"ok-disagree","ok","PASS"
"3191","tt1504320","The King's Speech",2010,"nm0001691","Geoffrey Rush","actor",16023478,"148267855","460216888","0","118","Biography,Drama,History",8,689824,"ok-disagree","ok","PASS"
"3192","tt1504320","The King's Speech",2010,"nm0000307","Helena Bonham Carter","actress",16023478,"148267855","460216888","0","118","Biography,Drama,History",8,689824,"ok-disagree","ok","PASS"
"3193","tt1504320","The King's Speech",2010,"nm0001394","Derek Jacobi","actor",16023478,"148267855","460216888","0","118","Biography,Drama,History",8,689824,"ok-disagree","ok","PASS"
"3194","tt1504320","The King's Speech",2010,"nm0393799","Tom Hooper","director",16023478,"148267855","460216888","0","118","Biography,Drama,History",8,689824,"ok-disagree","ok","PASS"
"3195","tt1504320","The King's Speech",2010,"nm0782436","David Seidler","writer",16023478,"148267855","460216888","0","118","Biography,Drama,History",8,689824,"ok-disagree","ok","PASS"
"3196","tt1504320","The King's Speech",2010,"nm2096617","Iain Canning","producer",16023478,"148267855","460216888","0","118","Biography,Drama,History",8,689824,"ok-disagree","ok","PASS"
"3197","tt1504320","The King's Speech",2010,"nm0792431","Emile Sherman","producer",16023478,"148267855","460216888","0","118","Biography,Drama,History",8,689824,"ok-disagree","ok","PASS"
"3198","tt1504320","The King's Speech",2010,"nm1060902","Gareth Unwin","producer",16023478,"148267855","460216888","0","118","Biography,Drama,History",8,689824,"ok-disagree","ok","PASS"
"3199","tt0938283","The Last Airbender",2010,"nm0119322","Conrad Buff IV","editor",160234776,"140763246","341528548","0","103","Action,Adventure,Family",4,166794,"notalk-disagree","notalk","FAIL"
"3200","tt0938283","The Last Airbender",2010,"nm3226241","Noah Ringer","actor",160234776,"140763246","341528548","0","103","Action,Adventure,Family",4,166794,"notalk-disagree","notalk","FAIL"
"3201","tt0938283","The Last Airbender",2010,"nm2443758","Nicola Peltz Beckham","actress",160234776,"140763246","341528548","0","103","Action,Adventure,Family",4,166794,"notalk-disagree","notalk","FAIL"
"3202","tt0938283","The Last Airbender",2010,"nm1717152","Jackson Rathbone","actor",160234776,"140763246","341528548","0","103","Action,Adventure,Family",4,166794,"notalk-disagree","notalk","FAIL"
"3203","tt0938283","The Last Airbender",2010,"nm2353862","Dev Patel","actor",160234776,"140763246","341528548","0","103","Action,Adventure,Family",4,166794,"notalk-disagree","notalk","FAIL"
"3204","tt0938283","The Last Airbender",2010,"nm0796117","M. Night Shyamalan","director",160234776,"140763246","341528548","0","103","Action,Adventure,Family",4,166794,"notalk-disagree","notalk","FAIL"
"3205","tt0938283","The Last Airbender",2010,"nm0550881","Frank Marshall","producer",160234776,"140763246","341528548","0","103","Action,Adventure,Family",4,166794,"notalk-disagree","notalk","FAIL"
"3206","tt0938283","The Last Airbender",2010,"nm0580303","Sam Mercer","producer",160234776,"140763246","341528548","0","103","Action,Adventure,Family",4,166794,"notalk-disagree","notalk","FAIL"
"3207","tt0938283","The Last Airbender",2010,"nm0006133","James Newton Howard","composer",160234776,"140763246","341528548","0","103","Action,Adventure,Family",4,166794,"notalk-disagree","notalk","FAIL"
"3208","tt0938283","The Last Airbender",2010,"nm0504226","Andrew Lesnie","cinematographer",160234776,"140763246","341528548","0","103","Action,Adventure,Family",4,166794,"notalk-disagree","notalk","FAIL"
"3209","tt0938283","The Last Airbender",2010,"nm0796117","M. Night Shyamalan","writer",160234776,"140763246","341528548","0","103","Action,Adventure,Family",4,166794,"notalk-disagree","notalk","FAIL"
"3210","tt1320244","The Last Exorcism",2010,"nm0628080","Eric Newman","producer",1922817,"43834199","74953449","0","87","Horror,Mystery,Thriller",5.7,50717,"ok","ok","PASS"
"3211","tt1320244","The Last Exorcism",2010,"nm0264579","Patrick Fabian","actor",1922817,"43834199","74953449","0","87","Horror,Mystery,Thriller",5.7,50717,"ok","ok","PASS"
"3212","tt1320244","The Last Exorcism",2010,"nm0068042","Ashley Bell","actress",1922817,"43834199","74953449","0","87","Horror,Mystery,Thriller",5.7,50717,"ok","ok","PASS"
"3213","tt1320244","The Last Exorcism",2010,"nm0052754","Iris Bahr","actress",1922817,"43834199","74953449","0","87","Horror,Mystery,Thriller",5.7,50717,"ok","ok","PASS"
"3214","tt1320244","The Last Exorcism",2010,"nm0381043","Louis Herthum","actor",1922817,"43834199","74953449","0","87","Horror,Mystery,Thriller",5.7,50717,"ok","ok","PASS"
"3215","tt1320244","The Last Exorcism",2010,"nm0821844","Daniel Stamm","director",1922817,"43834199","74953449","0","87","Horror,Mystery,Thriller",5.7,50717,"ok","ok","PASS"
"3216","tt1320244","The Last Exorcism",2010,"nm1428204","Huck Botko","writer",1922817,"43834199","74953449","0","87","Horror,Mystery,Thriller",5.7,50717,"ok","ok","PASS"
"3217","tt1320244","The Last Exorcism",2010,"nm0348640","Andrew Gurland","writer",1922817,"43834199","74953449","0","87","Horror,Mystery,Thriller",5.7,50717,"ok","ok","PASS"
"3218","tt1320244","The Last Exorcism",2010,"nm0008953","Marc Abraham","producer",1922817,"43834199","74953449","0","87","Horror,Mystery,Thriller",5.7,50717,"ok","ok","PASS"
"3219","tt1320244","The Last Exorcism",2010,"nm0088536","Thomas A. Bliss","producer",1922817,"43834199","74953449","0","87","Horror,Mystery,Thriller",5.7,50717,"ok","ok","PASS"
"3220","tt1320244","The Last Exorcism",2010,"nm1428204,nm0348640",NA,"writer",1922817,"43834199","74953449","0","87","Horror,Mystery,Thriller",5.7,50717,"ok","ok","PASS"
"3221","tt0480255","The Losers",2010,"nm1860728","Kerry Foster","producer",26705796,"25201119","28536765","0","97","Action,Adventure,Comedy",6.2,104209,"notalk","notalk","FAIL"
"3222","tt0480255","The Losers",2010,"nm0252961","Idris Elba","actor",26705796,"25201119","28536765","0","97","Action,Adventure,Comedy",6.2,104209,"notalk","notalk","FAIL"
"3223","tt0480255","The Losers",2010,"nm0757855","Zoe Saldana","actress",26705796,"25201119","28536765","0","97","Action,Adventure,Comedy",6.2,104209,"notalk","notalk","FAIL"
"3224","tt0480255","The Losers",2010,"nm0604742","Jeffrey Dean Morgan","actor",26705796,"25201119","28536765","0","97","Action,Adventure,Comedy",6.2,104209,"notalk","notalk","FAIL"
"3225","tt0480255","The Losers",2010,"nm0262635","Chris Evans","actor",26705796,"25201119","28536765","0","97","Action,Adventure,Comedy",6.2,104209,"notalk","notalk","FAIL"
"3226","tt0480255","The Losers",2010,"nm1234893","Sylvain White","director",26705796,"25201119","28536765","0","97","Action,Adventure,Comedy",6.2,104209,"notalk","notalk","FAIL"
"3227","tt0480255","The Losers",2010,"nm0000916","Peter Berg","writer",26705796,"25201119","28536765","0","97","Action,Adventure,Comedy",6.2,104209,"notalk","notalk","FAIL"
"3228","tt0480255","The Losers",2010,"nm0888743","James Vanderbilt","writer",26705796,"25201119","28536765","0","97","Action,Adventure,Comedy",6.2,104209,"notalk","notalk","FAIL"
"3229","tt0480255","The Losers",2010,"nm2038618","Andy Diggle","writer",26705796,"25201119","28536765","0","97","Action,Adventure,Comedy",6.2,104209,"notalk","notalk","FAIL"
"3230","tt0480255","The Losers",2010,"nm3853840","Jock","writer",26705796,"25201119","28536765","0","97","Action,Adventure,Comedy",6.2,104209,"notalk","notalk","FAIL"
"3231","tt0480255","The Losers",2010,"nm0000916,nm0888743,nm2038618,nm3853840",NA,"writer",26705796,"25201119","28536765","0","97","Action,Adventure,Comedy",6.2,104209,"notalk","notalk","FAIL"
"3232","tt1458175","The Next Three Days",2010,"nm0637602","Michael Nozik","producer",32046955,"22591662","71844911","0","133","Action,Crime,Drama",7.3,200242,"ok","ok","PASS"
"3233","tt1458175","The Next Three Days",2010,"nm0000128","Russell Crowe","actor",32046955,"22591662","71844911","0","133","Action,Crime,Drama",7.3,200242,"ok","ok","PASS"
"3234","tt1458175","The Next Three Days",2010,"nm0006969","Elizabeth Banks","actress",32046955,"22591662","71844911","0","133","Action,Crime,Drama",7.3,200242,"ok","ok","PASS"
"3235","tt1458175","The Next Three Days",2010,"nm0000553","Liam Neeson","actor",32046955,"22591662","71844911","0","133","Action,Crime,Drama",7.3,200242,"ok","ok","PASS"
"3236","tt1458175","The Next Three Days",2010,"nm0119633","Michael Buie","actor",32046955,"22591662","71844911","0","133","Action,Crime,Drama",7.3,200242,"ok","ok","PASS"
"3237","tt1458175","The Next Three Days",2010,"nm0353673","Paul Haggis","director",32046955,"22591662","71844911","0","133","Action,Crime,Drama",7.3,200242,"ok","ok","PASS"
"3238","tt1458175","The Next Three Days",2010,"nm0146991","Fred Cavayé","writer",32046955,"22591662","71844911","0","133","Action,Crime,Drama",7.3,200242,"ok","ok","PASS"
"3239","tt1458175","The Next Three Days",2010,"nm3280198","Guillaume Lemans","writer",32046955,"22591662","71844911","0","133","Action,Crime,Drama",7.3,200242,"ok","ok","PASS"
"3240","tt1458175","The Next Three Days",2010,"nm0216635","Olivier Delbosc","producer",32046955,"22591662","71844911","0","133","Action,Crime,Drama",7.3,200242,"ok","ok","PASS"
"3241","tt1458175","The Next Three Days",2010,"nm0592945","Marc Missonnier","producer",32046955,"22591662","71844911","0","133","Action,Crime,Drama",7.3,200242,"ok","ok","PASS"
"3242","tt1458175","The Next Three Days",2010,"nm0353673,nm0146991,nm3280198",NA,"writer",32046955,"22591662","71844911","0","133","Action,Crime,Drama",7.3,200242,"ok","ok","PASS"
"3243","tt1386588","The Other Guys",2010,NA,NA,NA,106823184,"127354577","182599780","0","107","Action,Comedy,Crime",6.6,275975,"nowomen-disagree","nowomen","FAIL"
"3244","tt1386588","The Other Guys",2010,"nm0570912","Adam McKay","director",106823184,"127354577","182599780","0","107","Action,Comedy,Crime",6.6,275975,"nowomen-disagree","nowomen","FAIL"
"3245","tt1386588","The Other Guys",2010,"nm0570912,nm0376260",NA,"writer",106823184,"127354577","182599780","0","107","Action,Comedy,Crime",6.6,275975,"nowomen-disagree","nowomen","FAIL"
"3246","tt1017451","The Runaways",2010,"nm2421004","Lawrence Rothman","composer",10148202,"3817511","5638803","0","106","Biography,Drama,Music",6.5,49924,"ok","ok","PASS"
"3247","tt1017451","The Runaways",2010,"nm0829576","Kristen Stewart","actress",10148202,"3817511","5638803","0","106","Biography,Drama,Music",6.5,49924,"ok","ok","PASS"
"3248","tt1017451","The Runaways",2010,"nm0266824","Dakota Fanning","actress",10148202,"3817511","5638803","0","106","Biography,Drama,Music",6.5,49924,"ok","ok","PASS"
"3249","tt1017451","The Runaways",2010,"nm0788335","Michael Shannon","actor",10148202,"3817511","5638803","0","106","Biography,Drama,Music",6.5,49924,"ok","ok","PASS"
"3250","tt1017451","The Runaways",2010,"nm1886524","Stella Maeve","actress",10148202,"3817511","5638803","0","106","Biography,Drama,Music",6.5,49924,"ok","ok","PASS"
"3251","tt1017451","The Runaways",2010,"nm0797455","Floria Sigismondi","director",10148202,"3817511","5638803","0","106","Biography,Drama,Music",6.5,49924,"ok","ok","PASS"
"3252","tt1017451","The Runaways",2010,"nm0192947","Cherie Currie","writer",10148202,"3817511","5638803","0","106","Biography,Drama,Music",6.5,49924,"ok","ok","PASS"
"3253","tt1017451","The Runaways",2010,"nm0513165","Art Linson","producer",10148202,"3817511","5638803","0","106","Biography,Drama,Music",6.5,49924,"ok","ok","PASS"
"3254","tt1017451","The Runaways",2010,"nm0513170","John Linson","producer",10148202,"3817511","5638803","0","106","Biography,Drama,Music",6.5,49924,"ok","ok","PASS"
"3255","tt1017451","The Runaways",2010,"nm0688361","Bill Pohlad","producer",10148202,"3817511","5638803","0","106","Biography,Drama,Music",6.5,49924,"ok","ok","PASS"
"3256","tt1017451","The Runaways",2010,"nm0797455,nm0192947",NA,"writer",10148202,"3817511","5638803","0","106","Biography,Drama,Music",6.5,49924,"ok","ok","PASS"
"3257","tt1285016","The Social Network",2010,"nm0006894","Michael De Luca","producer",42729274,"103578637","240268986","0","120","Biography,Drama",7.8,719260,"notalk-disagree","notalk","FAIL"
"3258","tt1285016","The Social Network",2010,"nm0251986","Jesse Eisenberg","actor",42729274,"103578637","240268986","0","120","Biography,Drama",7.8,719260,"notalk-disagree","notalk","FAIL"
"3259","tt1285016","The Social Network",2010,"nm1940449","Andrew Garfield","actor",42729274,"103578637","240268986","0","120","Biography,Drama",7.8,719260,"notalk-disagree","notalk","FAIL"
"3260","tt1285016","The Social Network",2010,"nm0005493","Justin Timberlake","actor",42729274,"103578637","240268986","0","120","Biography,Drama",7.8,719260,"notalk-disagree","notalk","FAIL"
"3261","tt1285016","The Social Network",2010,"nm1913734","Rooney Mara","actress",42729274,"103578637","240268986","0","120","Biography,Drama",7.8,719260,"notalk-disagree","notalk","FAIL"
"3262","tt1285016","The Social Network",2010,"nm0000399","David Fincher","director",42729274,"103578637","240268986","0","120","Biography,Drama",7.8,719260,"notalk-disagree","notalk","FAIL"
"3263","tt1285016","The Social Network",2010,"nm0815070","Aaron Sorkin","writer",42729274,"103578637","240268986","0","120","Biography,Drama",7.8,719260,"notalk-disagree","notalk","FAIL"
"3264","tt1285016","The Social Network",2010,"nm0583826","Ben Mezrich","writer",42729274,"103578637","240268986","0","120","Biography,Drama",7.8,719260,"notalk-disagree","notalk","FAIL"
"3265","tt1285016","The Social Network",2010,"nm0116232","Dana Brunetti","producer",42729274,"103578637","240268986","0","120","Biography,Drama",7.8,719260,"notalk-disagree","notalk","FAIL"
"3266","tt1285016","The Social Network",2010,"nm0149556","Ceán Chaffin","producer",42729274,"103578637","240268986","0","120","Biography,Drama",7.8,719260,"notalk-disagree","notalk","FAIL"
"3267","tt1285016","The Social Network",2010,"nm0815070,nm0583826",NA,"writer",42729274,"103578637","240268986","0","120","Biography,Drama",7.8,719260,"notalk-disagree","notalk","FAIL"
"3268","tt0963966","The Sorcerer's Apprentice",2010,"nm0076166","Carlo Bernard","writer",170917095,"67459899","229831139","0","109","Action,Adventure,Family",6.1,165367,"notalk","notalk","FAIL"
"3269","tt0963966","The Sorcerer's Apprentice",2010,"nm0000115","Nicolas Cage","actor",170917095,"67459899","229831139","0","109","Action,Adventure,Family",6.1,165367,"notalk","notalk","FAIL"
"3270","tt0963966","The Sorcerer's Apprentice",2010,"nm0059431","Jay Baruchel","actor",170917095,"67459899","229831139","0","109","Action,Adventure,Family",6.1,165367,"notalk","notalk","FAIL"
"3271","tt0963966","The Sorcerer's Apprentice",2010,"nm0000547","Alfred Molina","actor",170917095,"67459899","229831139","0","109","Action,Adventure,Family",6.1,165367,"notalk","notalk","FAIL"
"3272","tt0963966","The Sorcerer's Apprentice",2010,"nm1954240","Teresa Palmer","actress",170917095,"67459899","229831139","0","109","Action,Adventure,Family",6.1,165367,"notalk","notalk","FAIL"
"3273","tt0963966","The Sorcerer's Apprentice",2010,"nm0005509","Jon Turteltaub","director",170917095,"67459899","229831139","0","109","Action,Adventure,Family",6.1,165367,"notalk","notalk","FAIL"
"3274","tt0963966","The Sorcerer's Apprentice",2010,"nm0465199","Lawrence Konner","writer",170917095,"67459899","229831139","0","109","Action,Adventure,Family",6.1,165367,"notalk","notalk","FAIL"
"3275","tt0963966","The Sorcerer's Apprentice",2010,"nm0742797","Mark Rosenthal","writer",170917095,"67459899","229831139","0","109","Action,Adventure,Family",6.1,165367,"notalk","notalk","FAIL"
